None, 01:43:17.026478100, 2022-11-28
None, 01:43:17.027476900, 2022-11-28
None, 01:43:17.028472500, 2022-11-28
None, 01:43:17.029469700, 2022-11-28
None, 01:43:17.030466900, 2022-11-28
None, 01:43:17.030466900, 2022-11-28
None, 01:43:17.031464300, 2022-11-28
None, 01:43:17.032463500, 2022-11-28
None, 01:43:17.033459300, 2022-11-28
None, 01:43:17.033459300, 2022-11-28
None, 01:43:17.034456500, 2022-11-28
None, 01:43:17.035454, 2022-11-28
None, 01:43:17.035454, 2022-11-28
None, 01:43:17.036450900, 2022-11-28
None, 01:43:17.037449800, 2022-11-28
None, 01:43:17.038447400, 2022-11-28
None, 01:43:17.038447400, 2022-11-28
None, 01:43:17.039445200, 2022-11-28
None, 01:43:17.040445900, 2022-11-28
None, 01:43:17.040445900, 2022-11-28
None, 01:43:17.041438900, 2022-11-28
None, 01:43:17.042436800, 2022-11-28
None, 01:43:17.042436800, 2022-11-28
None, 01:43:17.043432800, 2022-11-28
None, 01:43:17.044429800, 2022-11-28
None, 01:43:17.044429800, 2022-11-28
None, 01:43:17.045428, 2022-11-28
None, 01:43:17.046424700, 2022-11-28
None, 01:43:17.046424700, 2022-11-28
None, 01:43:17.047421500, 2022-11-28
None, 01:43:17.048419400, 2022-11-28
None, 01:43:17.049416600, 2022-11-28
None, 01:43:17.050413700, 2022-11-28
None, 01:43:17.051410800, 2022-11-28
None, 01:43:17.052407900, 2022-11-28
None, 01:43:17.052407900, 2022-11-28
None, 01:43:17.053407400, 2022-11-28
None, 01:43:17.054403800, 2022-11-28
None, 01:43:17.054403800, 2022-11-28
None, 01:43:17.055401200, 2022-11-28
None, 01:43:17.056398800, 2022-11-28
None, 01:43:17.056398800, 2022-11-28
None, 01:43:17.057396200, 2022-11-28
None, 01:43:17.058394200, 2022-11-28
None, 01:43:17.059391300, 2022-11-28
None, 01:43:17.059391300, 2022-11-28
None, 01:43:17.060391300, 2022-11-28
None, 01:43:17.060391300, 2022-11-28
None, 01:43:17.061385400, 2022-11-28
None, 01:43:17.062384300, 2022-11-28
None, 01:43:17.062384300, 2022-11-28
None, 01:43:17.063379900, 2022-11-28
None, 01:43:17.064378100, 2022-11-28
None, 01:43:17.064378100, 2022-11-28
None, 01:43:17.065375100, 2022-11-28
None, 01:43:17.066371900, 2022-11-28
None, 01:43:17.066371900, 2022-11-28
None, 01:43:17.067369300, 2022-11-28
None, 01:43:17.067369300, 2022-11-28
None, 01:43:17.068366700, 2022-11-28
None, 01:43:17.069364500, 2022-11-28
None, 01:43:17.069364500, 2022-11-28
None, 01:43:17.070362800, 2022-11-28
None, 01:43:17.071358900, 2022-11-28
None, 01:43:17.071358900, 2022-11-28
None, 01:43:17.072355100, 2022-11-28
None, 01:43:17.073352300, 2022-11-28
None, 01:43:17.073352300, 2022-11-28
None, 01:43:17.074351900, 2022-11-28
None, 01:43:17.075349100, 2022-11-28
None, 01:43:17.075349100, 2022-11-28
None, 01:43:17.076344400, 2022-11-28
None, 01:43:17.077343100, 2022-11-28
None, 01:43:17.077343100, 2022-11-28
None, 01:43:17.078339400, 2022-11-28
None, 01:43:17.078339400, 2022-11-28
None, 01:43:17.079338400, 2022-11-28
None, 01:43:17.080335800, 2022-11-28
None, 01:43:17.080335800, 2022-11-28
None, 01:43:17.081332200, 2022-11-28
None, 01:43:17.082330300, 2022-11-28
None, 01:43:17.083325800, 2022-11-28
None, 01:43:17.083325800, 2022-11-28
None, 01:43:17.084326300, 2022-11-28
None, 01:43:17.085323700, 2022-11-28
None, 01:43:17.086320800, 2022-11-28
None, 01:43:17.086320800, 2022-11-28
None, 01:43:17.087316100, 2022-11-28
None, 01:43:17.088316400, 2022-11-28
None, 01:43:17.089310100, 2022-11-28
None, 01:43:17.089310100, 2022-11-28
None, 01:43:17.090307100, 2022-11-28
None, 01:43:17.091304300, 2022-11-28
None, 01:43:17.091304300, 2022-11-28
None, 01:43:17.092304600, 2022-11-28
None, 01:43:17.092304600, 2022-11-28
None, 01:43:17.093302300, 2022-11-28
None, 01:43:17.094296100, 2022-11-28
None, 01:43:17.094296100, 2022-11-28
None, 01:43:17.095296400, 2022-11-28
None, 01:43:17.096293300, 2022-11-28
None, 01:43:17.096293300, 2022-11-28
None, 01:43:17.097291200, 2022-11-28
None, 01:43:17.097291200, 2022-11-28
None, 01:43:17.098288800, 2022-11-28
None, 01:43:17.099283100, 2022-11-28
None, 01:43:17.100280100, 2022-11-28
None, 01:43:17.100280100, 2022-11-28
None, 01:43:17.101289400, 2022-11-28
None, 01:43:17.101289400, 2022-11-28
None, 01:43:17.102278300, 2022-11-28
None, 01:43:17.103275700, 2022-11-28
None, 01:43:17.104269400, 2022-11-28
None, 01:43:17.105266600, 2022-11-28
None, 01:43:17.105266600, 2022-11-28
None, 01:43:17.106267900, 2022-11-28
None, 01:43:17.107264300, 2022-11-28
None, 01:43:17.107264300, 2022-11-28
None, 01:43:17.108258700, 2022-11-28
None, 01:43:17.109256900, 2022-11-28
None, 01:43:17.110253300, 2022-11-28
None, 01:43:17.110253300, 2022-11-28
None, 01:43:17.111251, 2022-11-28
None, 01:43:17.112248100, 2022-11-28
None, 01:43:17.112248100, 2022-11-28
None, 01:43:17.113246700, 2022-11-28
None, 01:43:17.114242700, 2022-11-28
None, 01:43:17.114242700, 2022-11-28
None, 01:43:17.115239800, 2022-11-28
None, 01:43:17.116238200, 2022-11-28
None, 01:43:17.116238200, 2022-11-28
None, 01:43:17.117234500, 2022-11-28
None, 01:43:17.118231800, 2022-11-28
None, 01:43:17.119229300, 2022-11-28
None, 01:43:17.120226600, 2022-11-28
None, 01:43:17.121224, 2022-11-28
None, 01:43:17.122221100, 2022-11-28
None, 01:43:17.123219, 2022-11-28
None, 01:43:17.123219, 2022-11-28
None, 01:43:17.124216200, 2022-11-28
None, 01:43:17.124216200, 2022-11-28
None, 01:43:17.125212900, 2022-11-28
None, 01:43:17.125212900, 2022-11-28
None, 01:43:17.126210300, 2022-11-28
None, 01:43:17.127207600, 2022-11-28
None, 01:43:17.127207600, 2022-11-28
None, 01:43:17.128209600, 2022-11-28
None, 01:43:17.129203300, 2022-11-28
None, 01:43:17.129203300, 2022-11-28
None, 01:43:17.130206100, 2022-11-28
None, 01:43:17.131201100, 2022-11-28
None, 01:43:17.131201100, 2022-11-28
None, 01:43:17.132195300, 2022-11-28
None, 01:43:17.133192100, 2022-11-28
None, 01:43:17.133192100, 2022-11-28
None, 01:43:17.134189, 2022-11-28
None, 01:43:17.134189, 2022-11-28
None, 01:43:17.135186600, 2022-11-28
None, 01:43:17.135186600, 2022-11-28
None, 01:43:17.136183800, 2022-11-28
None, 01:43:17.137181200, 2022-11-28
None, 01:43:17.137181200, 2022-11-28
None, 01:43:17.138178200, 2022-11-28
None, 01:43:17.138178200, 2022-11-28
None, 01:43:17.139176100, 2022-11-28
None, 01:43:17.140173700, 2022-11-28
None, 01:43:17.140173700, 2022-11-28
None, 01:43:17.141170800, 2022-11-28
None, 01:43:17.142167900, 2022-11-28
None, 01:43:17.142167900, 2022-11-28
None, 01:43:17.143165600, 2022-11-28
None, 01:43:17.144162500, 2022-11-28
None, 01:43:17.144162500, 2022-11-28
None, 01:43:17.145160100, 2022-11-28
None, 01:43:17.145160100, 2022-11-28
None, 01:43:17.146157300, 2022-11-28
None, 01:43:17.147155200, 2022-11-28
None, 01:43:17.147155200, 2022-11-28
None, 01:43:17.148152, 2022-11-28
None, 01:43:17.149149300, 2022-11-28
None, 01:43:17.149149300, 2022-11-28
None, 01:43:17.150146700, 2022-11-28
None, 01:43:17.151144200, 2022-11-28
None, 01:43:17.151144200, 2022-11-28
None, 01:43:17.152141700, 2022-11-28
None, 01:43:17.153138400, 2022-11-28
None, 01:43:17.153138400, 2022-11-28
None, 01:43:17.154136400, 2022-11-28
None, 01:43:17.154136400, 2022-11-28
None, 01:43:17.155132900, 2022-11-28
None, 01:43:17.155132900, 2022-11-28
None, 01:43:17.156130400, 2022-11-28
None, 01:43:17.157127800, 2022-11-28
None, 01:43:17.157127800, 2022-11-28
None, 01:43:17.158125700, 2022-11-28
None, 01:43:17.158125700, 2022-11-28
None, 01:43:17.159122500, 2022-11-28
None, 01:43:17.160120200, 2022-11-28
None, 01:43:17.160120200, 2022-11-28
None, 01:43:17.161117300, 2022-11-28
None, 01:43:17.161117300, 2022-11-28
None, 01:43:17.162115500, 2022-11-28
None, 01:43:17.163114600, 2022-11-28
None, 01:43:17.163114600, 2022-11-28
None, 01:43:17.164110300, 2022-11-28
None, 01:43:17.164110300, 2022-11-28
None, 01:43:17.165107200, 2022-11-28
None, 01:43:17.166104900, 2022-11-28
None, 01:43:17.166104900, 2022-11-28
None, 01:43:17.167102800, 2022-11-28
None, 01:43:17.167102800, 2022-11-28
None, 01:43:17.168102700, 2022-11-28
None, 01:43:17.168102700, 2022-11-28
None, 01:43:17.169100700, 2022-11-28
None, 01:43:17.170095100, 2022-11-28
None, 01:43:17.170095100, 2022-11-28
None, 01:43:17.171091900, 2022-11-28
None, 01:43:17.171091900, 2022-11-28
None, 01:43:17.172090100, 2022-11-28
None, 01:43:17.173087900, 2022-11-28
None, 01:43:17.173087900, 2022-11-28
None, 01:43:17.174084500, 2022-11-28
None, 01:43:17.174084500, 2022-11-28
None, 01:43:17.175081200, 2022-11-28
None, 01:43:17.176080600, 2022-11-28
None, 01:43:17.176080600, 2022-11-28
None, 01:43:17.177075800, 2022-11-28
None, 01:43:17.178072700, 2022-11-28
None, 01:43:17.178072700, 2022-11-28
None, 01:43:17.179069200, 2022-11-28
None, 01:43:17.179069200, 2022-11-28
None, 01:43:17.180066500, 2022-11-28
None, 01:43:17.181063600, 2022-11-28
None, 01:43:17.181063600, 2022-11-28
None, 01:43:17.182060700, 2022-11-28
None, 01:43:17.182060700, 2022-11-28
None, 01:43:17.183058200, 2022-11-28
None, 01:43:17.183058200, 2022-11-28
None, 01:43:17.184055900, 2022-11-28
None, 01:43:17.185052800, 2022-11-28
None, 01:43:17.185052800, 2022-11-28
None, 01:43:17.186050200, 2022-11-28
None, 01:43:17.186050200, 2022-11-28
None, 01:43:17.187047900, 2022-11-28
None, 01:43:17.188045100, 2022-11-28
None, 01:43:17.188045100, 2022-11-28
None, 01:43:17.189042200, 2022-11-28
None, 01:43:17.190039700, 2022-11-28
None, 01:43:17.190039700, 2022-11-28
None, 01:43:17.191037500, 2022-11-28
None, 01:43:17.192034300, 2022-11-28
None, 01:43:17.192034300, 2022-11-28
None, 01:43:17.193031600, 2022-11-28
None, 01:43:17.194030900, 2022-11-28
None, 01:43:17.194030900, 2022-11-28
None, 01:43:17.195027700, 2022-11-28
None, 01:43:17.196024100, 2022-11-28
None, 01:43:17.196024100, 2022-11-28
None, 01:43:17.197022800, 2022-11-28
None, 01:43:17.198019800, 2022-11-28
None, 01:43:17.198019800, 2022-11-28
None, 01:43:17.199017, 2022-11-28
None, 01:43:17.200016300, 2022-11-28
None, 01:43:17.200016300, 2022-11-28
None, 01:43:17.201012400, 2022-11-28
None, 01:43:17.202009900, 2022-11-28
None, 01:43:17.203006700, 2022-11-28
None, 01:43:17.203006700, 2022-11-28
None, 01:43:17.204002600, 2022-11-28
None, 01:43:17.204002600, 2022-11-28
None, 01:43:17.205002300, 2022-11-28
None, 01:43:17.205002300, 2022-11-28
None, 01:43:17.205998800, 2022-11-28
None, 01:43:17.206996800, 2022-11-28
None, 01:43:17.206996800, 2022-11-28
None, 01:43:17.207991800, 2022-11-28
None, 01:43:17.208991200, 2022-11-28
None, 01:43:17.208991200, 2022-11-28
None, 01:43:17.209988500, 2022-11-28
None, 01:43:17.210986, 2022-11-28
None, 01:43:17.210986, 2022-11-28
None, 01:43:17.211983400, 2022-11-28
None, 01:43:17.211983400, 2022-11-28
None, 01:43:17.212979400, 2022-11-28
None, 01:43:17.213976, 2022-11-28
None, 01:43:17.213976, 2022-11-28
None, 01:43:17.214974700, 2022-11-28
None, 01:43:17.214974700, 2022-11-28
None, 01:43:17.215975100, 2022-11-28
None, 01:43:17.216968100, 2022-11-28
None, 01:43:17.216968100, 2022-11-28
None, 01:43:17.217967400, 2022-11-28
None, 01:43:17.218964700, 2022-11-28
None, 01:43:17.218964700, 2022-11-28
None, 01:43:17.219963900, 2022-11-28
None, 01:43:17.219963900, 2022-11-28
None, 01:43:17.220957900, 2022-11-28
None, 01:43:17.220957900, 2022-11-28
None, 01:43:17.221955600, 2022-11-28
None, 01:43:17.222958800, 2022-11-28
None, 01:43:17.222958800, 2022-11-28
None, 01:43:17.223949800, 2022-11-28
None, 01:43:17.223949800, 2022-11-28
None, 01:43:17.224946900, 2022-11-28
None, 01:43:17.225945, 2022-11-28
None, 01:43:17.225945, 2022-11-28
None, 01:43:17.226942500, 2022-11-28
None, 01:43:17.227940600, 2022-11-28
None, 01:43:17.227940600, 2022-11-28
None, 01:43:17.228937200, 2022-11-28
None, 01:43:17.228937200, 2022-11-28
None, 01:43:17.229935600, 2022-11-28
None, 01:43:17.229935600, 2022-11-28
None, 01:43:17.230932200, 2022-11-28
None, 01:43:17.231929200, 2022-11-28
None, 01:43:17.231929200, 2022-11-28
None, 01:43:17.232926400, 2022-11-28
None, 01:43:17.232926400, 2022-11-28
None, 01:43:17.233924100, 2022-11-28
None, 01:43:17.234921300, 2022-11-28
None, 01:43:17.234921300, 2022-11-28
None, 01:43:17.235918800, 2022-11-28
None, 01:43:17.235918800, 2022-11-28
None, 01:43:17.236916200, 2022-11-28
None, 01:43:17.236916200, 2022-11-28
None, 01:43:17.237913600, 2022-11-28
None, 01:43:17.238910300, 2022-11-28
None, 01:43:17.238910300, 2022-11-28
None, 01:43:17.239908800, 2022-11-28
None, 01:43:17.239908800, 2022-11-28
None, 01:43:17.240904800, 2022-11-28
None, 01:43:17.241902500, 2022-11-28
None, 01:43:17.241902500, 2022-11-28
None, 01:43:17.242900500, 2022-11-28
None, 01:43:17.242900500, 2022-11-28
None, 01:43:17.243897800, 2022-11-28
None, 01:43:17.243897800, 2022-11-28
None, 01:43:17.244895400, 2022-11-28
None, 01:43:17.244895400, 2022-11-28
None, 01:43:17.245892500, 2022-11-28
None, 01:43:17.246889100, 2022-11-28
None, 01:43:17.246889100, 2022-11-28
None, 01:43:17.247887100, 2022-11-28
None, 01:43:17.247887100, 2022-11-28
None, 01:43:17.247887100, 2022-11-28
None, 01:43:17.249357200, 2022-11-28
None, 01:43:17.250363, 2022-11-28
None, 01:43:17.250363, 2022-11-28
None, 01:43:17.251359600, 2022-11-28
None, 01:43:17.251359600, 2022-11-28
None, 01:43:17.252355, 2022-11-28
None, 01:43:17.252355, 2022-11-28
None, 01:43:17.253353400, 2022-11-28
None, 01:43:17.254351700, 2022-11-28
None, 01:43:17.254351700, 2022-11-28
None, 01:43:17.255348900, 2022-11-28
None, 01:43:17.255348900, 2022-11-28
None, 01:43:17.256346, 2022-11-28
None, 01:43:17.257344600, 2022-11-28
None, 01:43:17.257344600, 2022-11-28
None, 01:43:17.258340600, 2022-11-28
None, 01:43:17.259338600, 2022-11-28
None, 01:43:17.259338600, 2022-11-28
None, 01:43:17.260335, 2022-11-28
None, 01:43:17.260335, 2022-11-28
None, 01:43:17.261333600, 2022-11-28
None, 01:43:17.262328700, 2022-11-28
None, 01:43:17.262328700, 2022-11-28
None, 01:43:17.263329600, 2022-11-28
None, 01:43:17.263329600, 2022-11-28
None, 01:43:17.264327400, 2022-11-28
None, 01:43:17.264327400, 2022-11-28
None, 01:43:17.265321300, 2022-11-28
None, 01:43:17.266319900, 2022-11-28
None, 01:43:17.266319900, 2022-11-28
None, 01:43:17.267317800, 2022-11-28
None, 01:43:17.267317800, 2022-11-28
None, 01:43:17.268314200, 2022-11-28
None, 01:43:17.269314600, 2022-11-28
None, 01:43:17.269314600, 2022-11-28
None, 01:43:17.270307700, 2022-11-28
None, 01:43:17.270307700, 2022-11-28
None, 01:43:17.271306100, 2022-11-28
None, 01:43:17.271306100, 2022-11-28
None, 01:43:17.272305100, 2022-11-28
None, 01:43:17.273301, 2022-11-28
None, 01:43:17.273301, 2022-11-28
None, 01:43:17.274298300, 2022-11-28
None, 01:43:17.275296400, 2022-11-28
None, 01:43:17.275296400, 2022-11-28
None, 01:43:17.276291200, 2022-11-28
None, 01:43:17.277287700, 2022-11-28
None, 01:43:17.277287700, 2022-11-28
None, 01:43:17.278285700, 2022-11-28
None, 01:43:17.278285700, 2022-11-28
None, 01:43:17.279282900, 2022-11-28
None, 01:43:17.280280200, 2022-11-28
None, 01:43:17.280280200, 2022-11-28
None, 01:43:17.281277900, 2022-11-28
None, 01:43:17.282274700, 2022-11-28
None, 01:43:17.282274700, 2022-11-28
None, 01:43:17.283271900, 2022-11-28
None, 01:43:17.283271900, 2022-11-28
None, 01:43:17.284270, 2022-11-28
None, 01:43:17.284270, 2022-11-28
None, 01:43:17.285266600, 2022-11-28
None, 01:43:17.286264400, 2022-11-28
None, 01:43:17.286264400, 2022-11-28
None, 01:43:17.287261100, 2022-11-28
None, 01:43:17.287261100, 2022-11-28
None, 01:43:17.288260600, 2022-11-28
None, 01:43:17.289259400, 2022-11-28
None, 01:43:17.289259400, 2022-11-28
None, 01:43:17.290258600, 2022-11-28
None, 01:43:17.291253900, 2022-11-28
None, 01:43:17.291253900, 2022-11-28
None, 01:43:17.292251900, 2022-11-28
None, 01:43:17.292251900, 2022-11-28
None, 01:43:17.293249200, 2022-11-28
None, 01:43:17.293249200, 2022-11-28
None, 01:43:17.294246500, 2022-11-28
None, 01:43:17.295244100, 2022-11-28
None, 01:43:17.295244100, 2022-11-28
None, 01:43:17.296241, 2022-11-28
None, 01:43:17.296241, 2022-11-28
None, 01:43:17.297238500, 2022-11-28
None, 01:43:17.297238500, 2022-11-28
None, 01:43:17.298235800, 2022-11-28
None, 01:43:17.299235700, 2022-11-28
None, 01:43:17.299235700, 2022-11-28
None, 01:43:17.300230700, 2022-11-28
None, 01:43:17.300230700, 2022-11-28
None, 01:43:17.301228200, 2022-11-28
None, 01:43:17.301228200, 2022-11-28
None, 01:43:17.302224400, 2022-11-28
None, 01:43:17.302224400, 2022-11-28
None, 01:43:17.303224300, 2022-11-28
None, 01:43:17.304219500, 2022-11-28
None, 01:43:17.304219500, 2022-11-28
None, 01:43:17.305217800, 2022-11-28
None, 01:43:17.305217800, 2022-11-28
None, 01:43:17.306211300, 2022-11-28
None, 01:43:17.306211300, 2022-11-28
None, 01:43:17.307210900, 2022-11-28
None, 01:43:17.308207900, 2022-11-28
None, 01:43:17.308207900, 2022-11-28
None, 01:43:17.309205200, 2022-11-28
None, 01:43:17.309205200, 2022-11-28
None, 01:43:17.310200500, 2022-11-28
None, 01:43:17.310200500, 2022-11-28
None, 01:43:17.311201200, 2022-11-28
None, 01:43:17.311201200, 2022-11-28
None, 01:43:17.312199200, 2022-11-28
None, 01:43:17.313196300, 2022-11-28
None, 01:43:17.313196300, 2022-11-28
None, 01:43:17.314193100, 2022-11-28
None, 01:43:17.314193100, 2022-11-28
None, 01:43:17.315190800, 2022-11-28
None, 01:43:17.315190800, 2022-11-28
None, 01:43:17.316188100, 2022-11-28
None, 01:43:17.316188100, 2022-11-28
None, 01:43:17.317182100, 2022-11-28
None, 01:43:17.317182100, 2022-11-28
None, 01:43:17.318182900, 2022-11-28
None, 01:43:17.319182500, 2022-11-28
None, 01:43:17.319182500, 2022-11-28
None, 01:43:17.320179300, 2022-11-28
None, 01:43:17.320179300, 2022-11-28
None, 01:43:17.321173900, 2022-11-28
None, 01:43:17.322171300, 2022-11-28
None, 01:43:17.322171300, 2022-11-28
None, 01:43:17.323169400, 2022-11-28
None, 01:43:17.323169400, 2022-11-28
None, 01:43:17.324166500, 2022-11-28
None, 01:43:17.325163200, 2022-11-28
None, 01:43:17.325163200, 2022-11-28
None, 01:43:17.326159600, 2022-11-28
None, 01:43:17.326159600, 2022-11-28
None, 01:43:17.327158200, 2022-11-28
None, 01:43:17.327158200, 2022-11-28
None, 01:43:17.328155600, 2022-11-28
None, 01:43:17.329154300, 2022-11-28
None, 01:43:17.329154300, 2022-11-28
None, 01:43:17.330149, 2022-11-28
None, 01:43:17.330149, 2022-11-28
None, 01:43:17.331147200, 2022-11-28
None, 01:43:17.331147200, 2022-11-28
None, 01:43:17.332144900, 2022-11-28
None, 01:43:17.332144900, 2022-11-28
None, 01:43:17.333142300, 2022-11-28
None, 01:43:17.334139100, 2022-11-28
None, 01:43:17.334139100, 2022-11-28
None, 01:43:17.335135500, 2022-11-28
None, 01:43:17.335135500, 2022-11-28
None, 01:43:17.336133800, 2022-11-28
None, 01:43:17.336133800, 2022-11-28
None, 01:43:17.337131500, 2022-11-28
None, 01:43:17.337131500, 2022-11-28
None, 01:43:17.338129, 2022-11-28
None, 01:43:17.338129, 2022-11-28
None, 01:43:17.339126900, 2022-11-28
None, 01:43:17.340120400, 2022-11-28
None, 01:43:17.340120400, 2022-11-28
None, 01:43:17.341117700, 2022-11-28
None, 01:43:17.341117700, 2022-11-28
None, 01:43:17.342114400, 2022-11-28
None, 01:43:17.342114400, 2022-11-28
None, 01:43:17.343111700, 2022-11-28
None, 01:43:17.343111700, 2022-11-28
None, 01:43:17.344109100, 2022-11-28
None, 01:43:17.344109100, 2022-11-28
None, 01:43:17.345107300, 2022-11-28
None, 01:43:17.346104200, 2022-11-28
None, 01:43:17.346104200, 2022-11-28
None, 01:43:17.347101700, 2022-11-28
None, 01:43:17.347101700, 2022-11-28
None, 01:43:17.348098700, 2022-11-28
None, 01:43:17.349096100, 2022-11-28
None, 01:43:17.349602400, 2022-11-28
None, 01:43:17.349602400, 2022-11-28
None, 01:43:17.350609200, 2022-11-28
None, 01:43:17.350609200, 2022-11-28
None, 01:43:17.351604300, 2022-11-28
